Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Order_Day_of_Week
8777,CA-2016-102813,02-07-2016,03-07-2016,First Class,EA-14035,FUR-CH-10000665,528.43,5,0.3,0,7,2016,5
8778,CA-2016-102813,02-07-2016,03-07-2016,First Class,EA-14035,OFF-PA-10000520,41.472,8,0.2,14.5152,7,2016,5
8779,CA-2017-135377,13-12-2017,18-12-2017,Standard Class,BP-11095,FUR-BO-10004015,287.976,3,0.2,7.1994,12,2017,2
8780,CA-2015-165813,20-03-2015,22-03-2015,Second Class,BM-11785,OFF-ST-10004258,29.304,3,0.2,2.5641,3,2015,4
8781,CA-2015-133585,01-03-2015,04-03-2015,First Class,CM-12715,OFF-AR-10003696,55.328,2,0.2,6.2244,3,2015,6
8782,CA-2015-133585,01-03-2015,04-03-2015,First Class,CM-12715,FUR-BO-10001811,1227.9984,6,0.32,-36.1176,3,2015,6
8783,CA-2016-116911,15-09-2016,20-09-2016,Standard Class,JD-16150,OFF-BI-10001249,20.416,4,0.2,6.6352,9,2016,3
8784,CA-2016-116911,15-09-2016,20-09-2016,Standard Class,JD-16150,FUR-TA-10003473,1128.39,3,0,259.5297,9,2016,3
8785,US-2017-129224,17-03-2017,23-03-2017,Standard Class,AS-10630,OFF-LA-10003190,4.608,2,0.2,1.6704,3,2017,4
8786,CA-2017-145765,28-05-2017,02-06-2017,Standard Class,CM-11815,TEC-PH-10001305,195.96,5,0.2,19.596,5,2017,6
8787,CA-2017-145765,28-05-2017,02-06-2017,Standard Class,CM-11815,OFF-PA-10001534,15.552,3,0.2,5.4432,5,2017,6
8788,CA-2017-145765,28-05-2017,02-06-2017,Standard Class,CM-11815,TEC-AC-10000844,271.968,4,0.2,54.3936,5,2017,6
8789,CA-2017-126914,15-06-2017,19-06-2017,Standard Class,JE-15715,FUR-CH-10000847,698.352,3,0.2,52.3764,6,2017,3
8790,CA-2017-126914,15-06-2017,19-06-2017,Standard Class,JE-15715,FUR-BO-10000468,77.728,2,0.2,-3.8864,6,2017,3
8791,CA-2015-169572,06-09-2015,12-09-2015,Standard Class,AG-10525,OFF-BI-10002799,46.62,9,0,21.4452,9,2015,6
8792,CA-2017-162075,18-03-2017,24-03-2017,Standard Class,TT-21220,TEC-PH-10001557,537.544,7,0.2,47.0351,3,2017,5
8793,CA-2014-162992,19-12-2014,21-12-2014,First Class,BP-11095,OFF-LA-10001934,14.62,2,0,6.8714,12,2014,4
8794,CA-2014-162992,19-12-2014,21-12-2014,First Class,BP-11095,OFF-FA-10004248,22.55,5,0,8.7945,12,2014,4
8795,CA-2014-162992,19-12-2014,21-12-2014,First Class,BP-11095,TEC-PH-10001944,583.8,5,0.2,72.975,12,2014,4
8796,CA-2014-162992,19-12-2014,21-12-2014,First Class,BP-11095,TEC-PH-10002085,211.168,4,0.2,15.8376,12,2014,4
8797,CA-2016-106397,07-07-2016,13-07-2016,Standard Class,MJ-17740,OFF-PA-10003441,12.96,2,0,6.2208,7,2016,3
8798,CA-2016-106397,07-07-2016,13-07-2016,Standard Class,MJ-17740,OFF-AR-10004602,45.98,2,0,12.8744,7,2016,3
8799,US-2016-150140,06-04-2016,10-04-2016,Standard Class,VM-21685,TEC-PH-10002555,1294.75,5,0,336.635,4,2016,2
8800,CA-2014-116666,08-05-2014,10-05-2014,First Class,KT-16480,TEC-CO-10001449,1799.97,5,0.4,239.996,5,2014,3
8801,CA-2017-148992,23-11-2017,27-11-2017,Standard Class,CS-12250,OFF-PA-10004285,10.688,2,0.2,3.7408,11,2017,3
8802,CA-2016-140935,10-11-2016,12-11-2016,First Class,AB-10015,TEC-PH-10000562,221.98,2,0,62.1544,11,2016,3
8803,CA-2016-140935,10-11-2016,12-11-2016,First Class,AB-10015,FUR-BO-10003966,341.96,2,0,54.7136,11,2016,3
8804,CA-2014-157644,31-12-2014,01-01-2015,First Class,AH-10030,TEC-AC-10003614,34.77,3,0,11.4741,12,2014,2
8805,CA-2014-157644,31-12-2014,01-01-2015,First Class,AH-10030,OFF-LA-10003148,18.9,3,0,8.694,12,2014,2
8806,US-2017-100398,19-08-2017,23-08-2017,Standard Class,DO-13435,OFF-BI-10002133,102.72,3,0.2,37.236,8,2017,5
8807,CA-2016-113082,12-09-2016,16-09-2016,Standard Class,MC-17590,FUR-FU-10002813,40.48,2,0,14.5728,9,2016,0
8808,US-2017-110646,26-10-2017,31-10-2017,Standard Class,JF-15190,OFF-BI-10004330,33.282,3,0.7,-27.735,10,2017,3
8809,US-2017-110646,26-10-2017,31-10-2017,Standard Class,JF-15190,TEC-PH-10002807,118.65,5,0.4,19.775,10,2017,3
8810,US-2017-110646,26-10-2017,31-10-2017,Standard Class,JF-15190,OFF-LA-10001404,14.76,5,0.2,4.9815,10,2017,3
8811,CA-2017-120614,30-05-2017,04-06-2017,Standard Class,SM-20950,OFF-PA-10004911,37.52,4,0,18.0096,5,2017,1
8812,US-2016-140172,08-03-2016,13-03-2016,Standard Class,SP-20650,OFF-AP-10004233,207.144,3,0.1,48.3336,3,2016,1
8813,US-2016-140172,08-03-2016,13-03-2016,Standard Class,SP-20650,OFF-AR-10002766,13.9,5,0,3.753,3,2016,1
8814,CA-2015-127754,26-07-2015,31-07-2015,Standard Class,CK-12760,FUR-CH-10003199,266.352,3,0.2,13.3176,7,2015,6
8815,CA-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,TEC-PH-10003012,307.98,2,0,89.3142,11,2015,0
8816,CA-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-PA-10001583,44.1,6,0,20.727,11,2015,0
8817,CA-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-AR-10001940,13.12,4,0,5.6416,11,2015,0
8818,CA-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-EN-10003286,16.56,2,0,7.7832,11,2015,0
8819,CA-2015-144274,23-11-2015,25-11-2015,Second Class,PW-19240,OFF-PA-10003441,38.88,6,0,18.6624,11,2015,0
8820,CA-2015-142930,28-11-2015,02-12-2015,Standard Class,EB-14170,OFF-PA-10003395,335.52,4,0.2,117.432,11,2015,5
8821,CA-2017-100622,03-11-2017,07-11-2017,Standard Class,DK-13090,TEC-CO-10003236,959.984,2,0.2,311.9948,11,2017,4
8822,CA-2017-100622,03-11-2017,07-11-2017,Standard Class,DK-13090,OFF-BI-10002982,4.086,2,0.7,-2.9964,11,2017,4
8823,CA-2017-100622,03-11-2017,07-11-2017,Standard Class,DK-13090,OFF-AR-10004010,55.984,2,0.2,4.1988,11,2017,4
8824,CA-2017-100622,03-11-2017,07-11-2017,Standard Class,DK-13090,OFF-PA-10002947,10.688,2,0.2,3.7408,11,2017,4
8825,CA-2017-117156,21-03-2017,23-03-2017,Second Class,TB-21055,OFF-EN-10003845,8.856,3,0.2,2.8782,3,2017,1
8826,CA-2015-115399,19-12-2015,22-12-2015,First Class,AG-10900,OFF-LA-10003190,6.912,3,0.2,2.5056,12,2015,5
8827,US-2014-157847,02-04-2014,06-04-2014,Second Class,SC-20020,OFF-PA-10002986,26.72,5,0.2,9.352,4,2014,2
8828,US-2014-157847,02-04-2014,06-04-2014,Second Class,SC-20020,OFF-PA-10001593,33.488,7,0.2,10.465,4,2014,2
8829,CA-2015-115168,05-06-2015,09-06-2015,Standard Class,BB-11545,OFF-PA-10000528,10.56,2,0,4.752,6,2015,4
8830,CA-2014-109680,06-10-2014,09-10-2014,First Class,VP-21760,OFF-ST-10001932,386.34,2,0,54.0876,10,2014,0
8831,CA-2016-167983,21-08-2016,24-08-2016,Second Class,RP-19270,OFF-BI-10003727,33.44,10,0.2,11.704,8,2016,6
8832,CA-2015-145324,15-11-2015,19-11-2015,Standard Class,DH-13675,FUR-FU-10002759,39.96,2,0,14.3856,11,2015,6
8833,CA-2015-153423,22-06-2015,27-06-2015,Standard Class,SW-20455,OFF-BI-10000545,1217.568,2,0.2,456.588,6,2015,0
8834,US-2017-132675,24-09-2017,28-09-2017,Standard Class,KF-16285,OFF-ST-10004950,15.51,1,0,3.8775,9,2017,6
8835,US-2017-132675,24-09-2017,28-09-2017,Standard Class,KF-16285,TEC-PH-10003171,89.9,2,0,25.172,9,2017,6
8836,US-2017-132675,24-09-2017,28-09-2017,Standard Class,KF-16285,OFF-AR-10000614,14.28,4,0,3.7128,9,2017,6
8837,US-2017-132675,24-09-2017,28-09-2017,Standard Class,KF-16285,OFF-AR-10000034,12.72,3,0,4.9608,9,2017,6
8838,US-2017-132675,24-09-2017,28-09-2017,Standard Class,KF-16285,OFF-LA-10003766,15.75,5,0,7.56,9,2017,6
8839,CA-2014-153808,06-04-2014,10-04-2014,Second Class,FH-14275,OFF-AR-10001725,70.95,3,0,18.447,4,2014,6
8840,CA-2014-153808,06-04-2014,10-04-2014,Second Class,FH-14275,OFF-BI-10002794,65.568,2,0.2,23.7684,4,2014,6
8841,CA-2014-153808,06-04-2014,10-04-2014,Second Class,FH-14275,TEC-AC-10004171,299.97,3,0,131.9868,4,2014,6
8842,US-2016-112396,09-02-2016,13-02-2016,Standard Class,JR-16210,TEC-AC-10003628,89.97,3,0,39.5868,2,2016,1
8843,US-2016-112396,09-02-2016,13-02-2016,Standard Class,JR-16210,TEC-AC-10004761,31.86,2,0,11.151,2,2016,1
8844,CA-2014-141173,18-11-2014,20-11-2014,Second Class,JC-16105,OFF-ST-10000885,67.15,5,0,16.7875,11,2014,1
8845,CA-2017-156664,18-12-2017,23-12-2017,Standard Class,BP-11290,OFF-BI-10004209,7.236,3,0.7,-6.03,12,2017,0
8846,CA-2017-156664,18-12-2017,23-12-2017,Standard Class,BP-11290,OFF-FA-10002988,4.824,3,0.2,1.7487,12,2017,0
8847,CA-2017-156664,18-12-2017,23-12-2017,Standard Class,BP-11290,OFF-PA-10002222,91.36,5,0.2,29.692,12,2017,0
8848,CA-2017-156664,18-12-2017,23-12-2017,Standard Class,BP-11290,OFF-AP-10004487,130.112,2,0.2,13.0112,12,2017,0
8849,CA-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,TEC-PH-10003505,74.24,1,0.2,8.352,7,2015,3
8850,CA-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,FUR-FU-10000076,159.84,10,0.2,45.954,7,2015,3
8851,CA-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,OFF-BI-10004728,2.892,2,0.7,-2.3136,7,2015,3
8852,CA-2015-140718,02-07-2015,04-07-2015,First Class,FA-14230,OFF-PA-10002250,9.392,2,0.2,3.2872,7,2015,3
8853,CA-2014-119977,08-10-2014,13-10-2014,Second Class,DN-13690,OFF-PA-10003823,123.92,4,0,55.764,10,2014,2
8854,US-2015-115343,22-09-2015,25-09-2015,First Class,FO-14305,OFF-SU-10000898,55.6,5,0.2,6.255,9,2015,1
8855,US-2015-115343,22-09-2015,25-09-2015,First Class,FO-14305,TEC-AC-10003832,617.976,3,0.2,-7.7247,9,2015,1
8856,CA-2017-163671,24-12-2017,30-12-2017,Standard Class,DP-13105,OFF-BI-10001679,21.312,3,0.2,7.992,12,2017,6
8857,CA-2017-135909,13-10-2017,20-10-2017,Standard Class,JW-15220,TEC-AC-10002335,209.94,6,0,39.8886,10,2017,4
8858,CA-2017-135909,13-10-2017,20-10-2017,Standard Class,JW-15220,TEC-PH-10003187,31.984,2,0.2,-7.996,10,2017,4
8859,CA-2017-135909,13-10-2017,20-10-2017,Standard Class,JW-15220,OFF-BI-10003527,5083.96,5,0.2,1906.485,10,2017,4
8860,US-2017-114356,20-08-2017,26-08-2017,Standard Class,TT-21460,TEC-PH-10003171,35.96,1,0.2,3.596,8,2017,6
8861,CA-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-LA-10000414,31.05,3,0,14.904,9,2015,4
8862,CA-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,FUR-FU-10002107,8.92,4,0,3.9248,9,2015,4
8863,CA-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-BI-10004593,209.6,4,0,96.416,9,2015,4
8864,CA-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-AP-10003860,111.04,4,0,29.9808,9,2015,4
8865,CA-2015-125934,11-09-2015,18-09-2015,Standard Class,SN-20560,OFF-PA-10000556,38.88,6,0,18.6624,9,2015,4
8866,CA-2015-158148,20-12-2015,26-12-2015,Standard Class,JM-15865,OFF-AP-10003281,36.27,3,0,10.881,12,2015,6
8867,CA-2014-120411,20-09-2014,23-09-2014,First Class,SB-20185,FUR-BO-10004218,493.43,5,0.3,-70.49,9,2014,5
8868,CA-2014-120411,20-09-2014,23-09-2014,First Class,SB-20185,TEC-PH-10002185,11.12,2,0.2,3.475,9,2014,5
8869,CA-2016-158260,04-11-2016,08-11-2016,Standard Class,CC-12475,TEC-MA-10003176,686.4,2,0.2,77.22,11,2016,4
8870,CA-2017-101805,01-12-2017,06-12-2017,Standard Class,SH-19975,OFF-BI-10002003,15.92,5,0.2,5.373,12,2017,4
8871,CA-2017-101805,01-12-2017,06-12-2017,Standard Class,SH-19975,FUR-FU-10000023,70.68,12,0,31.0992,12,2017,4
8872,CA-2017-101805,01-12-2017,06-12-2017,Standard Class,SH-19975,OFF-ST-10002756,541.24,4,0,5.4124,12,2017,4
8873,US-2014-105137,10-10-2014,10-10-2014,Same Day,RB-19435,TEC-MA-10002694,101.994,2,0.7,-71.3958,10,2014,4
8874,US-2014-105137,10-10-2014,10-10-2014,Same Day,RB-19435,OFF-BI-10002429,18.264,2,0.7,-13.3936,10,2014,4
8875,CA-2017-142489,14-11-2017,16-11-2017,Second Class,TC-21295,OFF-BI-10003684,21.99,5,0.8,-32.985,11,2017,1
8876,US-2016-141264,13-08-2016,19-08-2016,Standard Class,CT-11995,OFF-SU-10003505,185.376,2,0.2,-34.758,8,2016,5
8877,US-2016-141264,13-08-2016,19-08-2016,Standard Class,CT-11995,OFF-AP-10002534,58.924,1,0.8,-153.2024,8,2016,5
8878,CA-2017-126928,17-09-2017,23-09-2017,Standard Class,GZ-14470,TEC-MA-10004626,480,4,0,225.6,9,2017,6
8879,CA-2017-126928,17-09-2017,23-09-2017,Standard Class,GZ-14470,OFF-ST-10000615,34.05,3,0,9.534,9,2017,6
8880,US-2015-107944,23-03-2015,25-03-2015,First Class,AM-10360,OFF-PA-10000659,192.72,11,0,92.5056,3,2015,0
8881,US-2015-107944,23-03-2015,25-03-2015,First Class,AM-10360,TEC-AC-10000736,239.97,3,0,86.3892,3,2015,0
8882,CA-2016-135594,30-06-2016,03-07-2016,Second Class,AH-10120,TEC-AC-10003038,50.12,7,0.2,-0.6265,6,2016,3
8883,US-2017-115252,20-10-2017,25-10-2017,Standard Class,MY-18295,TEC-PH-10004071,15.984,2,0.2,1.3986,10,2017,4
8884,US-2017-115252,20-10-2017,25-10-2017,Standard Class,MY-18295,OFF-PA-10001667,14.352,3,0.2,4.485,10,2017,4
8885,CA-2014-107398,25-08-2014,30-08-2014,Standard Class,BS-11590,OFF-BI-10001982,6.528,4,0.7,-4.5696,8,2014,0
8886,CA-2014-107398,25-08-2014,30-08-2014,Standard Class,BS-11590,OFF-BI-10004141,2.862,3,0.7,-2.2896,8,2014,0
8887,CA-2014-107398,25-08-2014,30-08-2014,Standard Class,BS-11590,OFF-BI-10002103,20.856,8,0.7,-16.6848,8,2014,0
8888,CA-2014-169642,27-07-2014,30-07-2014,Second Class,BB-10990,OFF-ST-10002574,276.28,2,0,0,7,2014,6
8889,CA-2017-103968,01-12-2017,07-12-2017,Standard Class,ML-17755,FUR-FU-10003394,629.64,9,0,107.0388,12,2017,4
8890,CA-2016-147256,17-10-2016,21-10-2016,Second Class,FC-14245,TEC-PH-10003072,449.97,3,0,220.4853,10,2016,0
8891,CA-2016-147256,17-10-2016,21-10-2016,Second Class,FC-14245,OFF-AP-10003057,1927.59,7,0,751.7601,10,2016,0
8892,CA-2016-162159,16-09-2016,18-09-2016,First Class,CR-12625,FUR-CH-10001146,121.78,2,0,30.445,9,2016,4
8893,CA-2015-111038,01-12-2015,06-12-2015,Standard Class,LC-16960,FUR-CH-10003973,2676.672,9,0.2,267.6672,12,2015,1
8894,CA-2014-124723,05-08-2014,12-08-2014,Standard Class,GZ-14470,FUR-TA-10001307,489.23,2,0.3,41.934,8,2014,1
8895,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,FUR-FU-10004071,312.03,3,0,43.6842,8,2016,0
8896,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,OFF-ST-10001505,17.94,3,0,3.0498,8,2016,0
8897,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,TEC-PH-10004614,165.6,3,0.2,10.35,8,2016,0
8898,CA-2016-167241,15-08-2016,22-08-2016,Standard Class,BD-11320,OFF-PA-10004911,37.52,4,0,18.0096,8,2016,0
8899,CA-2015-163237,07-08-2015,09-08-2015,Second Class,EM-14095,TEC-PH-10003601,494.97,3,0,148.491,8,2015,4
8900,CA-2015-163237,07-08-2015,09-08-2015,Second Class,EM-14095,OFF-LA-10004545,25.06,2,0,11.7782,8,2015,4
8901,CA-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,FUR-FU-10001379,32.064,3,0.6,-12.8256,5,2016,1
8902,CA-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,OFF-PA-10001846,18.496,4,0.2,6.7048,5,2016,1
8903,CA-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,FUR-CH-10000422,191.079,3,0.3,-38.2158,5,2016,1
8904,CA-2016-150483,31-05-2016,04-06-2016,Standard Class,BP-11290,OFF-PA-10004621,10.368,2,0.2,3.6288,5,2016,1
8905,US-2016-126431,01-07-2016,01-07-2016,Same Day,SU-20665,OFF-LA-10001474,30.53,1,0,14.0438,7,2016,4
8906,US-2016-126431,01-07-2016,01-07-2016,Same Day,SU-20665,TEC-AC-10001635,30.84,3,0,6.168,7,2016,4
8907,US-2016-126431,01-07-2016,01-07-2016,Same Day,SU-20665,OFF-PA-10001950,75.06,9,0,33.777,7,2016,4
8908,CA-2016-139934,18-12-2016,20-12-2016,First Class,AY-10555,TEC-PH-10001552,66.976,7,0.2,6.6976,12,2016,6
8909,CA-2015-109603,26-01-2015,01-02-2015,Standard Class,EM-13825,OFF-PA-10003790,182.72,8,0,84.0512,1,2015,0
8910,CA-2017-160661,28-10-2017,01-11-2017,Standard Class,SA-20830,OFF-LA-10002475,21.93,3,0,10.3071,10,2017,5
8911,CA-2017-102610,04-11-2017,08-11-2017,Standard Class,CA-12265,TEC-AC-10000303,95.976,3,0.2,15.5961,11,2017,5
8912,CA-2017-102610,04-11-2017,08-11-2017,Standard Class,CA-12265,TEC-PH-10000127,143.928,9,0.2,-32.3838,11,2017,5
8913,CA-2017-102610,04-11-2017,08-11-2017,Standard Class,CA-12265,OFF-BI-10004364,3.564,2,0.7,-2.97,11,2017,5
8914,CA-2017-102610,04-11-2017,08-11-2017,Standard Class,CA-12265,OFF-LA-10002195,4.928,2,0.2,1.7248,11,2017,5
8915,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-ST-10001490,856.656,6,0.2,107.082,5,2016,0
8916,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-BI-10002852,13.184,4,0.8,-20.4352,5,2016,0
8917,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-AP-10000390,48.784,4,0.8,-131.7168,5,2016,0
8918,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-PA-10004327,76.64,2,0.2,26.824,5,2016,0
8919,US-2016-144057,09-05-2016,13-05-2016,Standard Class,CV-12805,OFF-BI-10002353,18.528,6,0.8,-27.792,5,2016,0
8920,CA-2014-160276,02-04-2014,08-04-2014,Standard Class,AH-10690,FUR-FU-10003192,177.68,2,0,46.1968,4,2014,2
8921,CA-2014-132983,28-04-2014,03-05-2014,Standard Class,DS-13180,TEC-AC-10000736,159.98,2,0,57.5928,4,2014,0
8922,CA-2016-145709,04-10-2016,08-10-2016,Standard Class,AH-10690,TEC-PH-10003095,52.68,3,0.2,19.755,10,2016,1
8923,CA-2016-145709,04-10-2016,08-10-2016,Standard Class,AH-10690,FUR-FU-10002885,11.568,3,0.2,2.6028,10,2016,1
8924,CA-2017-133928,11-06-2017,17-06-2017,Standard Class,ZC-21910,OFF-BI-10001525,4.572,4,0.7,-3.81,6,2017,6
8925,CA-2016-168032,30-01-2016,03-02-2016,Standard Class,DF-13135,TEC-PH-10004241,1439.968,4,0.2,143.9968,1,2016,5
8926,CA-2016-168032,30-01-2016,03-02-2016,Standard Class,DF-13135,OFF-BI-10000546,1.728,3,0.8,-2.6784,1,2016,5
8927,CA-2016-168032,30-01-2016,03-02-2016,Standard Class,DF-13135,FUR-TA-10004256,626.1,3,0.5,-538.446,1,2016,5
8928,CA-2015-143616,27-09-2015,29-09-2015,Second Class,SS-20140,OFF-AR-10002067,99.2,5,0,25.792,9,2015,6
8929,US-2015-168704,13-04-2015,17-04-2015,Standard Class,FP-14320,FUR-TA-10000688,609.98,4,0.3,-113.282,4,2015,0
8930,US-2015-168704,13-04-2015,17-04-2015,Standard Class,FP-14320,FUR-TA-10002530,211.372,2,0.3,-45.294,4,2015,0
8931,US-2015-168704,13-04-2015,17-04-2015,Standard Class,FP-14320,TEC-PH-10001061,239.976,3,0.2,17.9982,4,2015,0
8932,CA-2017-143252,18-12-2017,24-12-2017,Standard Class,HE-14800,FUR-FU-10001057,99.95,5,0,22.9885,12,2017,0
8933,CA-2017-143252,18-12-2017,24-12-2017,Standard Class,HE-14800,TEC-AC-10002331,29.34,3,0,10.8558,12,2017,0
8934,CA-2016-102134,14-03-2016,19-03-2016,Standard Class,SP-20545,FUR-FU-10003724,16.74,2,0,4.3524,3,2016,0
8935,CA-2017-130036,27-08-2017,27-08-2017,Same Day,BP-11185,OFF-PA-10000528,12.672,3,0.2,3.96,8,2017,6
8936,CA-2017-130036,27-08-2017,27-08-2017,Same Day,BP-11185,TEC-AC-10001908,1119.888,14,0.2,209.979,8,2017,6
8937,CA-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,OFF-AR-10003903,204.85,5,0,53.261,12,2015,3
8938,CA-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,TEC-PH-10004908,135.984,2,0.2,16.998,12,2015,3
8939,CA-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,OFF-AR-10001940,16.4,5,0,7.052,12,2015,3
8940,CA-2015-134117,17-12-2015,19-12-2015,Second Class,PG-18895,OFF-BI-10002026,92.96,2,0.2,31.374,12,2015,3
8941,CA-2014-130918,22-08-2014,24-08-2014,Second Class,JP-15520,OFF-SU-10003936,7.632,3,0.2,-1.8126,8,2014,4
8942,CA-2016-159023,03-11-2016,05-11-2016,First Class,NW-18400,OFF-BI-10002813,4.158,7,0.7,-3.465,11,2016,3
8943,CA-2016-159023,03-11-2016,05-11-2016,First Class,NW-18400,TEC-MA-10003337,179.991,3,0.7,-251.9874,11,2016,3
8944,CA-2017-111717,10-10-2017,16-10-2017,Standard Class,SW-20245,FUR-CH-10001545,239.358,3,0.3,-47.8716,10,2017,1
8945,CA-2014-154592,07-12-2014,08-12-2014,First Class,EH-14005,OFF-PA-10000062,164.88,3,0,80.7912,12,2014,6
8946,CA-2014-128622,15-11-2014,17-11-2014,Second Class,SC-20260,OFF-SU-10001574,10.95,3,0,3.285,11,2014,5
8947,CA-2017-148355,24-12-2017,28-12-2017,Standard Class,NC-18535,OFF-PA-10001972,19.44,3,0,9.3312,12,2017,6
8948,CA-2017-148355,24-12-2017,28-12-2017,Standard Class,NC-18535,OFF-BI-10000201,12.3,5,0,6.15,12,2017,6
8949,CA-2014-132913,24-12-2014,26-12-2014,First Class,AS-10090,OFF-AP-10003278,13.97,1,0,3.6322,12,2014,2
8950,CA-2017-150910,22-12-2017,28-12-2017,Standard Class,JL-15130,FUR-TA-10002903,934.956,6,0.4,-249.3216,12,2017,4
8951,CA-2017-150910,22-12-2017,28-12-2017,Standard Class,JL-15130,TEC-AC-10001013,46.864,2,0.2,7.6154,12,2017,4
8952,CA-2017-150910,22-12-2017,28-12-2017,Standard Class,JL-15130,OFF-ST-10000918,26.16,3,0.2,1.962,12,2017,4
8953,CA-2017-150910,22-12-2017,28-12-2017,Standard Class,JL-15130,OFF-AR-10001419,23.128,7,0.2,2.891,12,2017,4
8954,CA-2017-150910,22-12-2017,28-12-2017,Standard Class,JL-15130,OFF-AP-10003266,59.24,5,0.2,16.291,12,2017,4
8955,CA-2014-156790,08-08-2014,10-08-2014,Second Class,VG-21790,FUR-BO-10000468,155.456,4,0.2,-7.7728,8,2014,4
8956,CA-2014-126480,20-09-2014,24-09-2014,Standard Class,HG-14965,OFF-PA-10004610,8.56,2,0,3.852,9,2014,5
8957,CA-2017-105620,25-12-2017,28-12-2017,First Class,JH-15430,FUR-FU-10004963,21,3,0.2,5.775,12,2017,0
8958,CA-2017-105620,25-12-2017,28-12-2017,First Class,JH-15430,TEC-MA-10004626,120,2,0.5,-7.2,12,2017,0
8959,CA-2017-150266,25-11-2017,30-11-2017,Standard Class,RO-19780,TEC-PH-10003437,299.96,5,0.2,37.495,11,2017,5
8960,CA-2017-150266,25-11-2017,30-11-2017,Standard Class,RO-19780,OFF-AP-10002867,67.84,5,0.8,-179.776,11,2017,5
8961,CA-2017-150266,25-11-2017,30-11-2017,Standard Class,RO-19780,FUR-CH-10002126,853.93,5,0.3,-24.398,11,2017,5
8962,CA-2017-150266,25-11-2017,30-11-2017,Standard Class,RO-19780,OFF-AR-10001761,18.688,4,0.2,3.7376,11,2017,5
8963,CA-2016-157280,05-11-2016,07-11-2016,First Class,LW-17125,FUR-FU-10004665,273.96,2,0,71.2296,11,2016,5
8964,CA-2016-157280,05-11-2016,07-11-2016,First Class,LW-17125,TEC-AC-10000057,89.97,3,0,18.8937,11,2016,5
8965,CA-2016-157280,05-11-2016,07-11-2016,First Class,LW-17125,FUR-FU-10003806,756.8,5,0,75.68,11,2016,5
8966,CA-2017-106691,06-11-2017,12-11-2017,Standard Class,CC-12370,OFF-BI-10000145,1.248,2,0.8,-1.9344,11,2017,0
8967,CA-2016-134180,03-11-2016,07-11-2016,Standard Class,JP-16135,TEC-AC-10000892,72,1,0.2,14.4,11,2016,3
8968,CA-2016-134180,03-11-2016,07-11-2016,Standard Class,JP-16135,FUR-CH-10004886,470.155,7,0.3,-13.433,11,2016,3
8969,CA-2014-166730,30-12-2014,01-01-2015,First Class,DD-13570,OFF-ST-10002554,39.128,1,0.2,-8.8038,12,2014,1
8970,CA-2017-157469,02-12-2017,07-12-2017,Standard Class,ES-14080,OFF-AR-10001662,19.728,9,0.2,1.7262,12,2017,5
8971,CA-2017-157469,02-12-2017,07-12-2017,Standard Class,ES-14080,TEC-PH-10004531,151.188,2,0.4,-25.198,12,2017,5
8972,CA-2017-122308,24-03-2017,28-03-2017,Standard Class,MV-17485,FUR-CH-10000665,271.764,2,0.1,60.392,3,2017,4
8973,US-2014-149034,19-11-2014,21-11-2014,First Class,RD-19900,TEC-AC-10003023,47.496,1,0.2,-1.1874,11,2014,2
8974,CA-2017-159226,25-04-2017,27-04-2017,Second Class,RL-19615,FUR-BO-10004709,344.981,7,0.15,28.4102,4,2017,1
8975,CA-2017-156622,23-11-2017,26-11-2017,First Class,JP-15460,OFF-PA-10000477,36.288,7,0.2,12.7008,11,2017,3
8976,CA-2017-156622,23-11-2017,26-11-2017,First Class,JP-15460,OFF-PA-10002923,78.304,2,0.2,29.364,11,2017,3
